,Unnamed: 0,id,date,timepandemic,age,raceD,canada,provinceCA,sex,genderid,genderD,SexOrientationR,LGBTQ,LGBT_Subgroup,ARM_P,ARM_R,ARM_Total,WCC_P,WCC_SS,WCC_B,WCC_W,WCC_A,WCC_missing,Resilience_1,Resilience_2,Resilience_3,Resilience_4,Resilience_5,Resilience_6,Resilience_7,Resilience_8,Resilience_9,Resilience_10,Resilience_11,Resilience_12,Resilience_13,Resilience_14,Resilience_15,Resilience_16,Resilience_17,Coping_1,Coping_2,Coping_3,Coping_4,Coping_5,Coping_6,Coping_7,Coping_8,Coping_9,Coping_10,Coping_11,Coping_12,Coping_13,Coping_14,Coping_15,Coping_16,Coping_17,Coping_18,Coping_19,Coping_20,Coping_21,Coping_22,Coping_23,Coping_24,Coping_25,Coping_26,Coping_27,Coping_28,Coping_29,Coping_30,Coping_31,Coping_32,Coping_33,Coping_34,Coping_35,Coping_36,Coping_37,Coping_38,Coping_39,Coping_40,Coping_41,Coping_42
73,73,74,7/26/2020 17:04:05,135,35,1,0, ,0,0,0,7,1,2,43,29,72,45,26,7,19,19,1,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,3,2,4,1,2,3,3,2,3,3,3,1,2,4,1,4,4,2,3,4,3,3,3,3,3,3,3,4,2,2,2,2,2,1,2
74,74,75,7/26/2020 17:52:15,135,42,0,0, ,0,0,0,1,0,0,38,34,72,44,15,4,23,23,1,4,5,4,5,4,5,3,5,3,3,5,3,4,4,5,5,5,1,2,3,2,3,4,2,4,4,4,1,1,3,1,2,3,4,2,1,1,1,4,4,4,2,2,3,3,4,4,3,3,1,1,1,4,4,1,4,4,2,2
75,75,76,7/26/2020 20:54:28,135,33,1,1,11,0,0,0,6,1,2,45,30,75,41,13,3,13,15,1,5,5,4,5,3,5,4,4,4,4,5,5,4,5,4,5,4,3,1,2,1,3,4,2,1,3,2,1,1,2,1,2,1,3,3,1,1,2,1,2,2,1,1,3,3,4,3,4,3,2,1,2,2,2,2,2,1,2,2
76,76,77,7/27/2020 6:30:01,136,22,1,1,11,0,0,0,7,1,2,40,21,61,17,17,3,16,16,1,4,4,4,3,2,5,5,3,4,4,2,4,4,4,4,3,2,1,2,3,1,1,1,1,1,3,4,2,2,1,1,2,1,1,2,1,1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,1,1,2,2
77,77,78,7/27/2020 7:27:31,136,38,0,1,11,1,1,0,1,0,0,37,29,66,34,17,4,16,11,1,3,4,4,4,4,5,3,4,4,3,4,4,4,3,4,5,4,3,1,3,2,4,4,4,1,3,3,1,1,3,1,1,1,2,2,1,1,2,2,3,2,1,1,2,2,2,2,2,2,1,2,3,2,3,1,1,1,2,1
78,78,79,7/27/2020 10:10:39,136,36,1,1,11,1,1,0,1,0,0,40,33,73,32,16,3,9,12,1,4,4,4,5,4,5,4,5,4,4,5,4,4,4,5,4,4,3,1,4,1,3,4,1,1,3,3,1,1,3,1,1,1,2,2,1,1,2,1,2,3,1,1,1,1,2,2,3,1,1,2,2,1,1,2,1,2,1,1
79,79,80,7/27/2020 13:25:22,136,37,1,1,11,0,0,0,1,0,0,40,33,73,26,16,4,12,12,1,4,3,4,5,5,5,4,5,5,4,5,5,4,4,5,3,3,3,1,3,2,3,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,3,2,3,2,1,1,2,1,1,1,1,3,1,2,2,2,2,2,1,2,1,1
80,80,81,7/27/2020 16:32:21,136,36,1,1,11,0,0,0,7,1,2,44,34,78,30,17,5,18,18,1,5,4,5,5,5,5,4,4,5,5,5,5,4,4,5,3,5,2,2,4,3,3,2,3,3,3,3,2,2,2,1,1,2,2,2,1,1,2,3,3,2,1,1,1,2,2,2,2,3,1,2,2,2,3,1,2,3,2,2
81,81,82,7/27/2020 16:59:53,136,37,1,1,9,0,0,0,1,0,0,46,33,79,33,17,3,11,13,1,5,5,5,4,4,5,4,5,5,4,5,5,4,4,5,5,5,3,1,3,1,3,3,2,2,3,3,1,1,1,1,1,1,1,2,1,1,3,1,2,2,2,2,2,2,1,4,3,3,1,2,3,1,2,2,1,1,1,1
82,82,83,7/27/2020 17:14:36,136,40,1,1,1,1,1,0,1,0,0,45,35,80,48,11,3,10,10,1,5,4,5,5,5,5,4,5,4,4,5,4,5,5,5,5,5,3,1,3,1,4,4,2,1,4,1,1,1,4,1,1,1,1,3,1,1,2,1,2,3,1,2,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1
83,83,84,7/27/2020 18:36:50,136,22,0,1,11,1,1,0,1,0,0,39,26,65,22,14,3,13,16,1,4,4,3,5,4,5,5,3,5,4,2,5,2,2,4,5,3,1,2,2,1,1,4,1,2,2,3,1,2,1,1,3,1,2,4,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,3,2,2,1,1,2,1,2
84,84,85,7/27/2020 19:14:15,136,22,1,1,11,1,1,0,1,0,0,47,35,82,35,18,3,11,12,1,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,4,4,1,3,4,1,1,3,4,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,4,1,1,3,3,4,1,1,1,1,1,3,1,1,1,1
85,85,86,7/27/2020 20:17:53,136,22,1,1,11,1,1,0,4,1,3,39,24,63,27,9,5,13,16,1,4,4,3,5,4,4,3,3,5,3,3,4,4,5,3,4,2,1,1,1,3,2,4,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,3,3,1,2,2,3,1,1,2,4,1,1,1,1,4,2,1,2,2,1
86,86,87,7/28/2020 7:36:51,137,36,1,1,7,0,0,0,1,0,0,45,35,80,37,18,3,14,13,1,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,1,4,1,3,3,2,1,3,4,1,2,3,1,1,1,2,2,1,1,3,2,3,3,2,1,3,3,3,3,2,2,1,1,2,2,3,2,1,1,1,1
87,87,88,7/28/2020 18:35:59,137,50,1,1,11,1,1,0,1,0,0,35,29,64,34,16,3,16,18,1,4,5,4,4,4,5,4,4,4,3,4,2,3,3,4,3,4,2,3,3,1,2,4,1,1,2,3,1,1,2,1,1,1,4,3,1,1,3,1,2,2,2,2,3,3,1,3,4,2,2,1,2,2,2,3,3,3,1,2
88,88,89,7/29/2020 5:55:23,138,43,1,1,11,1,1,0,2,0,0,47,35,82,33,18,3,11,22,1,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,2,2,1,1,2,4,1,2,3,4,1,2,3,1,4,2,1,2,1,1,4,1,2,3,2,3,2,2,2,3,2,1,2,2,3,1,1,1,2,3,2,3
89,89,90,7/29/2020 10:39:49,138,33,1,0, ,0,0,0,1,0,0,32,30,62,31,9,3,10,18,1,4,4,3,4,3,5,3,4,3,1,5,3,4,4,5,3,4,2,1,2,1,3,3,1,1,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,3,1,3,3,2,1,1,1,1,2,2,3,3,3,1
90,90,91,7/29/2020 16:26:39,138,33,0,0, ,0,0,0,7,1,2,49,30,79,30,16,4,10,13,1,4,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,2,2,1,1,3,3,1,1,2,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,3,3,3,2,3,3, ,4,2,2,1,2,1
91,91,92,7/29/2020 18:18:35,138,25,1,1,11,1,1,0,1,0,0,41,29,70,37,20,4,18,15,1,4,4,4,4,3,5,4,4,4,4,4,4,5,4,5,4,4,2,4,4,2,3,3,2,2,3,3,1,1,2,1,2,3,3,3,1,1,3,1,3,3,1,2,3,3,2,2,3,2,1,3,3,3,2,1,1,2,2,2
92,92,93,7/29/2020 21:37:06,138,28,0,1,11,0,0,0,7,1,2,38,31,69,23,12,4,9,13,1,4,3,4,4,3,4,4,5,5,4,5,5,3,3,5,3,5,2,2,2,2,2,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,2,2,1,1,1,1,2,2,1
93,93,94,7/30/2020 9:18:41,139,43,1,1,11,1,1,0,1,0,0,37,30,67,16,9,3,8,12,1,5,5,3,4,4,5,2,4,4,3,4,4,4,3,5,4,4,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,94,95,7/30/2020 12:26:25,139,53,1,1,11,1,1,0,1,0,0,38,24,62,28,14,3,20,15,1,5,5,4,3,2,5,3,2,2,3,4,3,3,5,4,5,4,2,3,2,1,2,2,4,2,2,3,1,1,4,1,2,1,3,3,1,1,2,1,1,2,1,3,3,2,2,2, ,1,1,2,3,1,4,1,1,2,3,1
95,95,96,7/30/2020 12:46:11,139,32,1,1,11,1,1,0,4,1,3,45,23,68,34,17,5,16,15,1,4,4,4,3,2,5,5,3,5,5,3,5,3,5,4,5,3,3,3,3,2,1,3,4,3,4,4,1,1,3,2,3,1,1,1,1,1,2,1,4,3,1,1,3,3,1,3,2,3,1,1,2,1,4,1,1,2,1,1
96,96,97,7/30/2020 12:58:01,139,52,1,0, ,1,1,0,1,0,0,42,26,68,33,11,3,21,15,1,5,5,4,4,3,3,4,4,4,4,4,4,3,4,4,5,4,2,2,2,1,2,2,3,1,3,1,3,2,2,1,2,2,3,3,1,1,2,2,3,3,2,2,2,2,2,3,3,2,1,1,1,3,3,2,1,1,2,1
97,97,98,7/30/2020 13:00:29,139,45,1,1,11,1,1,0,1,0,0,34,27,61,39,21,5,18,16,1,3,3,4,4,4,4,4,3,3,3,3,3,4,4,5,3,4,2,2,3,3,3,2,2,1,3,3,3,2,3,1,2,3,3,3,1,1,3,1,3,3,1,3,3,3,3,3,3,2,3,3,3,2,2,3,1,3,1,1
98,98,99,7/30/2020 13:15:59,139,47,1,1,11,0,0,0,1,0,0,32,26,58,39,20,4,13,17,1,3,5,3,3,3,5,3,3,3,2,3,3,4,3,5,3,4,1,1,2,1,2,2,2,1,2,3,2,1,2,1,3,3,2,2,1,2,3,1,3,3,2,3,3,3,4,4,4,4,3,3,3,1,1,2,2,1,2,2
99,99,100,7/30/2020 13:47:20,139,51,1,1,11,1,1,0,1,0,0,35,29,64,17,13,5,22,13,1,4,3,3,4,4,5,4,3,3,2,4,3,5,4,5,4,4,1,3,2,3,1,1,3,3,2,3,3,1,1,1,2,1,3,1,1,1,3,1,2,2,1,3,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,1
100,100,101,7/30/2020 15:00:16,139,36,0,1,11,1,1,0,1,0,0,37,29,66,25,17,3,9,14,1,4,3,4,5,4,4,4,3,3,3,3,3,4,4,5,5,5,2,1,2,1,1,3,1,1,2,3,1,1,2,1,2,2,2,1,1,1,3,1,3,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1
101,101,102,7/30/2020 15:32:55,139,30,1,1,11,1,1,0,1,0,0,36,33,69,21,16,6,12,11,1,3,3,3,4,5,5,4,5,4,3,5,3,5,4,5,4,4,2,1,4,4,2,1,1,1,1,4,2,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1
102,102,103,7/30/2020 15:46:15,139,32,1,1,11,1,1,0,1,0,0,39,27,66,28,12,3,26,15,1,4,2,4,3,4,5,4,3,3,4,4,4,5,5,5,4,3,1,2,2,1,2,4,4,1,3,3,3,1,1,1,1,1,4,1,1,1,3,4,1,1,1,2,1,3,3,3,3,1,1,1,1,3,4,3,1,4,1,1
103,103,104,7/30/2020 15:50:33,139,58,1,1,11,1,1,0,1,0,0,32,21,53,27,20,3,12,14,1,4,5,3,2,3,3,3,2,3,2,3,2,3,5,4,2,4,3,1,3,1,1,3,1,1,1,4,1,1,1,1,1,2,1,1,1,1,2,1,3,3,1,2,3,2,1,1,3,2,3,2,3,1,4,1,1,1,3,3
104,104,105,7/30/2020 15:55:14,139,56,1,1,11,1,1,0,1,0,0,38,29,67,24,15,3,11,18,1,3,4,3,3,4,5,4,3,4,3,5,4,4,4,5,5,4,1,1,3,1,1,3,1,2,1,3,1,1,2,1,1,1,2,2,1,1,3,1,3,2,1,2,3,2,1,1,3,1,1,1,1,1,2,3,2,2,4,1
105,105,106,7/30/2020 16:31:22,139,24,1,1,11,1,1,0,1,0,0,36,29,65,37,17,8,19,22,1,5,5,3,3,3,5,3,4,3,2,5,3,4,4,5,4,4,2,3,4,3,3,3,2,2,3,3,2,2,2,3,3,2,3,4,1,2,2,1,2,3,2,3,3,2,2,3,3,2,1,2,3,2,3,3,2,1,3,3
106,106,107,7/30/2020 16:46:17,139,69,1,1,11,0,0,0,1,0,0,30,21,51,20,11,3,11,15,1,2,3,3,3,4,3,3,2,3,3,3,3,3,4,3,3,3,1,2,2,1,2,2,1,2,4,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
107,107,108,7/30/2020 17:22:08,139,31,1,1,11,1,1,0,1,0,0,40,34,74,45,20,4,19,16,1,3,2,4,5,5,5,4,4,4,4,5,4,5,5,5,5,5,1,1,4,2,3,4,2,1,4,3,2,2,3,1,1,1,3,4,3,1,4,1,3,4,2,3,4,4,3,4,4,2,1,1,4,3,4,3,1,1,1,1
108,108,109,7/30/2020 17:25:01,139,24,1,1,11,1,1,0,1,0,0,46,34,80,49,20,3,10,12,1,3,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,1,3,3,1,4,4,1,1,4,4,1,1,4,1,1,4,1,4,1,1,4,1,3,4,1,1,4,4,4,4,1,3,1,1,4,1,1,3,1,1,1,1
109,109,110,7/30/2020 18:02:26,139,64,1,1,11,1,1,0,1,0,0,40,34,74,21,11,4,14,17,1,5,2,5,4,5,5,4,5,5,2,5,5,2,5,5,5,5,1,1,2,2,3,3,4,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,3,3,1,3,1,2
110,110,111,7/30/2020 18:26:33,139,37,1,1,11,1,1,0,1,0,0,37,15,52,37,14,4,8,12,1,4,4,4,2,1,4,3,2,4,3,2,4,4,4,2,3,2,2,1,3,2,3,3,1,1,3,3,1,2,1,1,1,3,1,2,1,1,2,1,3,2,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1
111,111,112,7/30/2020 19:07:48,139,53,1,1,11,1,1,0,1,0,0,38,29,67,34,15,4,16,17,1,3,4,4,4,3,5,3,3,4,4,5,5,3,4,5,4,4,3,3,3,2,3,3,2,2,3,2,2,1,2,1,2,3,2,2,1,1,3,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3
112,112,113,7/30/2020 19:37:31,139,36,1,1,11,1,3,1,1,1,1,31,28,59,25,12,5,17,13,1,4,4,4,5,5,5,3,3,3,2,4,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,3,2,1,3,2,2,2,3,1,3,1,3,2,2,2,2,3,2,1,1,3,1,1,1,1,2
113,113,114,7/30/2020 19:55:57,139,33,1,1,11,1,1,0,8,1,0,44,31,75,36,22,4,18,18,1,5,5,4,4,5,5,4,4,5,4,5,5,4,5,5,3,3,4,2,4,2,3,4,2,1,2,2,1,1,2,1,1,1,4,4,1,1,2,1,4,3,1,2,2,1,1,2,4,3,4,2,4,3,3,4,2,2,4,1
114,114,115,7/30/2020 19:59:07,139,32,1,1,11,1,1,0,1,0,0,44,26,70,42,23,3,13,22,1,4,5,5,4,3,5,4,2,4,3,3,4,5,5,5,5,4,1,1,4,1,3,4,1,1,4,4,2,1,3,1,2,2,2,2,1,1,2,1,4,4,1,1,4,2,2,4,3,4,1,4,4,3,2,4,1,4,4,3
115,115,116,7/30/2020 20:18:57,139,40,1,0, ,1,1,0,1,0,0,43,34,77,40,23,8,19,21,1,4,5,5,5,4,5,4,5,5,5,5,5,2,4,5,4,5,2,3,4,4,4,4,3,2,3,4,2,2,3,2,1,4,1,2,2,2,3,3,3,3,2,3,3,3,3,2,2,2,1,4,4,2,2,3,2,3,2,2
116,116,117,7/30/2020 21:35:46,139,37,1,1,11,1,1,0,1,0,0,33,28,61,21,15,3,20,17,1,3,4,2,4,4,4,4,4,4,3,4,3,3,3,4,4,4,1,1,3,1,3,2,3,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,3,3,3,3,1,1,1,3,1,1,1,1,3,3,3,1,1,3,3,2
117,117,118,7/30/2020 21:45:12,139,27,1,1,11,1,1,0,1,0,0,44,32,76,36,14,4,15,19,1,4,5,4,5,4,5,4,4,5,5,5,5,3,5,5,4,4,1,2,2,2,3,4,4,4,4,4,1,2,2,1,1,3,2,1,1,1,2,1,3,3,2,1,3,2,1,3,3,3,1,1,1,1,3,3,2,2,1,1
118,118,119,7/30/2020 21:47:21,139,47,1,1,11,1,1,0,1,0,0,42,27,69,34,16,3,17,31,1,5,5,4,3,3,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,3,3,3,3,3,1,2,3,1,3,2,1,3,1,1,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,1,4,3,4,4,4,4
119,119,120,7/30/2020 22:00:31,139,59,1,1,11,1,1,0,1,0,0,38,27,65,36,15,4,21,21,1,4,4,4,5,3,5,3,2,3,4,4,4,4,4,4,4,4,3,3,1,2,1,4,3,2,3,4,2,1,2,1,4,2,3,3,1,1,4,1,3,2,3,2,2,3,3,2,3,3,1,1,1,3,4,1,1,3,2,3
120,120,121,7/30/2020 23:55:44,139,37,1,1,11,0,0,0,1,0,0,38,24,62,42,19,4,22,20,1,4,4,4,3,3,4,5,3,3,4,3,3,3,4,4,4,4,2,4,3,2,4,4,2,1,3,4,2,1,4,1,2,2,4,3,3,1,2,1,1,3,1,2,3,3,2,2,4,3,3,3,3,3,4,3,4,1,2,2
121,121,122,7/31/2020 1:07:51,140,39,1,1,11,1,1,0,1,0,0,37,24,61,47,13,7,16,15,1,2,3,4,3,3,5,4,3,4,3,3,4,4,5,3,4,4,3,3,3,4,3,4,2,1,1,1,1,1,3,2,1,4,2,3,1,1,2,1,2,4,1,1,4,4,3,4,3,4,1,2,2,3,3,2,2,1,4,1
122,122,123,7/31/2020 7:08:25,140,40,1,1,11,1,1,0,1,0,0,38,34,72,35,15,4,11,14,1,4,4,4,5,5,5,4,4,4,3,5,3,3,4,5,5,5,3,2,3,2,3,2,1,1,2,3,1,1,2,1,1,2,1,2,1,1,2,1,2,3,1,2,3,3,3,3,2,2,1,1,3,1,2,2,1,2,3,1
123,123,124,7/31/2020 8:02:17,140,49,1,1,11,1,1,0,1,0,0,35,28,63,29,10,4,15,13,1,4,4,5,4,3,5,3,3,3,3,4,4,3,4,5,2,4,3,3,2,2,3,3,2,2,3,2,2,1,1,1,1,1,2,3,1,1,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1
124,124,125,7/31/2020 8:29:11,140,39,0,1,11,1,1,0,1,0,0,42,32,74,34,17,4,11,11,1,5,5,4,5,5,5,4,4,4,5,4,4,3,4,5,4,4,3,3,3,2,2,3,1,1,2,3,1,1,2,1,2,2,1,1,1,1,3,1,3,3,1,2,3,3,2,2,3,3,1,2,2,1,1,1,1,1,1,1
125,125,126,7/31/2020 10:00:55,140,39,1,1,11,1,1,0,1,0,0,27,17,44,30,11,3,10,15,1,3,3,3,2,3,3,3,2,2,2,1,2,3,3,3,3,3,3,1,2,1,2,4,1,2,3,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,3,1,2,2,2,1,1,1,1,2,2,2,1,1,3,1
126,126,127,7/31/2020 10:40:21,140,27,1,1,11,1,1,0,1,0,0,40,32,72,26,13,4,12,14,1,4,4,3,4,5,5,4,4,4,4,5,4,5,4,5,4,4,1,2,2,1,1,3,1,1,2,2,1,2,3,2,2,1,2,3,1,1,2,1,2,3,1,3,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2
127,127,128,7/31/2020 16:26:03,140,28,1,1,11,1,1,0,1,0,0,43,32,75,33,21,3,21,20,1,4,4,4,5,5,5,5,3,4,3,4,4,5,5,5,5,5,1,1,3,1,1,3,3,3,3,3,3,2,3,1,2,1,3,3,2,1,3,1,3,3,3,3,2,1,3,3,3,3,3,3,3,3,4,2,3,1,1,1
128,128,129,7/31/2020 17:16:33,140,19,1,1,11,1,1,0,3,1,3,38,32,70,42,21,4,10,14,1,4,5,4,4,5,5,4,5,4,3,5,3,3,3,4,5,4,3,2,4,2,3,4,1,1,3,4,1,1,4,1,1,2,1,4,1,1,4,1,3,3,1,1,4,3,1,3,3,2,1,2,3,1,2,4,2,1,1,1
129,129,130,7/31/2020 18:59:51,140,68,1,1,11,1,1,0,1,0,0,38,25,63,29,14,3,14,15,1,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,3,1,2,3,1,1,3,2,2,3,2,2,1,2,2,2,3,3,2,1,1,1
130,130,131,7/31/2020 20:19:55,140,39,1,1,11,1,1,0,1,0,0,26,28,54,20,12, ,11, ,0,2,3,2,5,5,4,4,2,2,2,4,1,4,4,4,2,4,1, ,2, ,2, , , ,2, ,1,2,1,1,2,1,3,2, , ,1,1,3,3, ,1,1,2,1,2,2, ,3,1,2,2,3, ,1,1,3,1
131,131,132,7/31/2020 21:24:23,140,47,1,1,11,1,1,0,1,0,0,35,28,63,44,12,4,11,14,1,4,5,3,5,4,3,3,3,3,3,5,3,3,4,5,4,3,4,1,2,2,4,3,2,1,4,3,1,1,2,1,2,2,2,3,1,1,1,1,2,3,1,2,3,3,3,4,3,3,2,1,1,1,1,1,1,1,4,1
132,132,133,7/31/2020 22:08:09,140,31,1,1,11,1,1,0,1,0,0,36,25,61,43,19,5,25,14,1,4,2,4,2,4,5,4,4,3,3,2,3,5,4,4,4,4,2,2,4,2,3,4,1,2,3,4,3,1,1,2,2,3,4,3,1,1,3,3,3,4,1,4,3,3,4,4,3,3,1,2,2,4,4,1,2,1,2,1
133,133,134,8/1/2020 0:05:25,141,38,1,1,11,1,1,0,1,0,0,35,25,60,37,13,4,15,16,1,5,4,4,4,3,5,3,3,3,3,3,3,3,3,4,4,3,1,2,2,1,3,4,2,2,4,3,1,1,3,2,2,1,3,2,1,1,2,1,2,2,1,1,3,3,3,3,3,2,1,1,2,3,2,1,2,3,3, 
134,134,135,8/1/2020 0:07:18,141,58,1,1,11,1,1,0,1,0,0,44,33,77,33,15,3,9,13,1,4,4,4,5,5,4,4,5,4,4,5,5,5,5,5,5,4,3,3,3,1,1,3,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1, ,3,3,2,3,2,3,2,2,2,1,1,1,2,2,2,1
135,135,136,8/1/2020 10:12:43,141,46,1,1,11,1,1,0,4,1,3,41,24,65,29,16,6,17,11,1,4,4,4,3,4,3,4,3,4,4,3,4,4,4,5,5,3,3,2,3,3,1,3,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,3,2,1,3,2,2,2,2,2,2,1,2,3,3,3,1,1,1,1,2
136,136,137,8/1/2020 10:46:00,141,58,1,1,11,1,1,0,1,0,0,36,28,64,33,13,3,10,13,1,5,5,4,3,3,5,4,2,2,2,5,3,3,4,5,4,5,4,1,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,4,3,1,2,4,1,1,2,3,3,1,1,1,1,2,1,1,1,1,1
137,137,138,8/1/2020 14:12:06,141,28,1,1,2,1,3,1,7,1,1,46,35,81,28,15,4,21,17,1,5,4,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,3,3,3,2,3,3,3,3,2,2,3,1,2,1,2,1,3,2,1,1,2,1,2,2,1,3,1,1,2,2,2,2,2,2,2,2,3,3,1,1,2,2
138,138,139,8/1/2020 15:21:15,141,27,1,1,11,1,1,0,1,0,0,29,26,55,29,13,3,20,24,1,3,3,3,5,4,3,3,2,2,2,4,4,4,3,4,2,4,1,2,2,1,2,2,2,1,3,3,2,3,2,1,4,3,4,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,3,1,3,2,3
139,139,140,8/1/2020 16:53:31,141,35,1,1,11,1,0,1,1,1,1,45,33,78,34,18,5,15,17,1,5,3,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,3,2,3,2,2,2,3,2,3,3,1,2,3,2,2,2,2,2,1,1,2,1,3,3,1,3,2,2,2,3,3,2,2,2,3,1,2,1,2,2,2,2
140,140,141,8/1/2020 17:56:08,141,26,1,1,11,1,0,1,4,1,1,33,19,52,31,18,6,18,24,1,3,5,5,2,3,4,2,2,1,2,2,2,3,5,1,5,5,3,2,2,4,2,2,4,3,2,3,1,1,2,1,4,1,2,3,1,1,2,1,2,3,2,3,4,1,1,1,3,3,2,3,4,1,4,3,2,4,1,3
141,141,142,8/1/2020 18:08:14,141,43,0,0, ,1,1,0,1,0,0,40,34,74,28,12,4,17,20,1,4,3,4,5,5,5,4,4,4,4,5,4,5,4,5,4,5,1,2,2,2,2,3,2,1,3,2,3,2,2,1,2,2,2,1,2,1,2,1,2,2,3,2,2,2,2,2,2,2,1,1,2,1,4,2,2,2,2,2
142,142,143,8/1/2020 18:53:07,141,64,1,0, ,1,1,0,1,0,0,36,26,62,41,18,4,11,14,1,4,5,5,4,3,5,3,4,3,3,3,3,3,4,3,3,4,4,1,2,2,3,3,1,1,4,3,1,1,2,1,2,2,1,1,1,1,3,2,1,3,1,2,3,3,3,4,3,3,3,3,3,1,2,1,2,1,2,2
143,143,144,8/1/2020 21:05:41,141,43,0,1,11,1,1,0,1,0,0,47,35,82,34,16,3,9,10,1,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,3,1,4,1,3,4,1,1,3,2,1,1,2,1,1,1,2,1,1,1,3,1,2,3,1,1,2,2,3,4,1,2,1,2,2,1,1,1,1,1,1,1
144,144,145,8/2/2020 1:22:40,142,49,1,1,11,1,1,0,1,0,0,27,19,46,31,16,6,16,23,1,3,4,4,3,3,3,3,2,2,2,2,2,2,3,3,2,3,4,4,4,3,2,2,2,2,2,2,1,1,3,2,2,2,2,2,1,1,2,1,3,3,1,2,2,2,1,1,2,3,2,2,1,1,3,3,3,3,3,4
145,145,146,8/2/2020 6:59:00,142,55,0,1,11,0,0,0,7,1,2,48,35,83,28,10,3,9,10,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1
146,146,147,8/2/2020 12:09:51,142,35,1,0, ,1,1,0,2,0,0,46,30,76,39,14,4,18,20,1,4,4,4,4,3,5,4,5,5,5,5,5,5,5,5,5,3,4,2,3,2,3,3,1,2,3,2,2,2,3,1,1,1,3,3,1,1,1,2,3,3,2,2,2,3,3,2,3,3,1,1,3,3,3,2,2,3,4,1
147,147,148,8/2/2020 20:16:31,142,66,1,1,11,1,1,0,1,0,0,41,24,65,31,9,3,10,10,1,5,3,4,4,5,5,4,2,5,3,2,4,3,5,2,5,4,1,1,2,1,3,3,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1
148,148,149,8/2/2020 23:14:03,142,34,1,1,11,1,1,0,4,1,3,29,26,55,23,16,10,24,24,1,3,5,3,5,3,5,3,3,3,2,3,2,2,3,4,3,3,2,2,3,3,1,2,4,4,2,2,4,1,2,3,2,1,2,2,2,4,3,3,3,2,1,2,2,1,1,2,1,2,1,2,2,3,4,3,4,1,4,2
